BUSINESS_PARTNER,CREATE_LOCATION,BPGROUP,SEARCH_TERM1,SEARCH_TERM2,TITLE,NAME1,NAME2,NAME3,CITY,POSTALCODE,STREET1,STREET2,STREET3,COUNTRY,LANGUAGE,STATE,PHONE,FAX,EMAIL,TIMEZONE,WEBSITE,USERID,SCAC,TSA,TWIC,SW,RLP,CWID,IATA,TAXNUM,SHIPPERKNOWNSTATUS,KNOWNSHIPPERCODE,EXPIRATIONDATE,KNOWNFROMDATE,PICKUPHRSFROM,PICKUPHRSTO,DELIVERHRSFROM,DELIVERHRSTO,COMPANYCODE,COMPANYCODEREF,STATIONPO,STATIONSO,ACCOUNTWITHVENDOR,ACCOUNTWITHCUSTOMER,PAYMENTTERMS,COMMUNICATION_METHOD,CARR_TYPE,EVENT_TYPES,ACI_AIRPORT,ACI_ZONE,SPECIALINSTRUCTIONS,PDETERMINATION,IDTYPE,IDNUMBER,RELATIONSHIPCATEGORY,STANDARDRELATIONSHIP,PARTNERDETROLECODE,REVERSERELATIONSHIP,CARRIER,CUSTOMER,CONTACTPERSON,SALESREP,FIRMS,OVERSEASAGENT,CUSTOMBROKER,CUSTOMOFFICE,RELATIONSHIP (HAS INV PARTY),LookupSalesRep,LookupSalesCode,CWID_Merge,StationCodeIDMerge,BPID,Name1_Abbv,ACI_airport,ACIzone,LookupAP,LookupZone,state,TimezoneLookup
,X,TCUS,ST GENETICS,,0003,ST GENETICS,,,NAVASOTA,77868,23250 STATE HIGHWAY 6 SOUTH SUITE 100,,,US,E,TX,,,,,,,,,,,,C546365,,,US,,,,,,,,,,,,,,NT15,,,,IAH,F,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C546365,A17SAT,,ST Genetics,IAH,F,,,TX,
,X,TCUS,NA QUADRANT,,0003,NORTH AMERICAN QUADRANT LLC,,,PHARR,78577,701 NORTH INTERNATIONAL BOULEVARD 123-3755,,,US,E,TX,,,,,,,,,,,,C546635,,,US,,,,080000,180000,080000,180000,,,,,,,NT15,,,,,,,10040774,,,CRMH04,,10,X,,X,,,,,,,,A17SAT Fernando Arellano,S1554,C546635,A17SAT,10040774,NORTH AMERICAN QUADRANT LLC,,,,,TX,
,X,TCUS,SOUL CARRIER,,0003,SOUL CARRIER,,,PHOENIX,85018,3261 EAST CAMELBACK ROAD,,,US,E,AZ,,,,,,,,,,,,C547433,,,US,,,,080000,170000,080000,170000,,,,,,,NT15,,,,,,,10041011,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C547433,A17SAT,10041011,SOUL CARRIER,,,,,AZ,
,X,TCUS,EUREKA LEATHER,,0003,EUREKA LEATHER INC,,,SACRAMENTO,95828,8626 ELDER CREEK ROAD,,,US,E,CA,,,,,,,,,,,,C548303,,,US,,,,,,,,,,,,,,NT15,,,,SMF,A,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C548303,A17SAT,,EUREKA LEATHER INC,SMF,A,,,CA,
,X,TCUS,GRUPPO MASTROTTO SPA,,0003,GRUPPO MASTROTTO SPA,,,ARZIGNANO,36071,VIADUCT QUARTA STRADA 7,,,IT,E,,,,,,,,,,,,,C548304,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C548304,A17SAT,,GRUPPO MASTROTTO SPA,,,,,,
,X,TCUS,TOUGHDOG SECURITY,,0003,TOUGHDOG SECURITY,,,MCALLEN,78501,1317 EAST HACKBERRY AVENUE,,,US,E,TX,,,,,,,,,,,,C548316,,,US,,,,,,,,,,,,,,NT15,,,,MFE,A,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C548316,A17SAT,,TOUGHDOG SECURITY,MFE,A,,,TX,
,X,TCUS,ISG FORWARDING,,0003,ISG FORWARDING,,,HIDALGO,78557,2101 N 10TH STREET,,,US,E,TX,,,,,,,,,,,,C548319,,,US,,,,,,,,,,,,,,NT15,,,,MFE,A,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C548319,A17SAT,,ISG FORWARDING,MFE,A,,,TX,
,X,TCUS,SOUTHWEST FRT,,0003,SOUTHWEST FREIGHT INC,,,HOUSTON,,9005 SPIKEWOOD DRIVE,,,,E,TX,,,,,,,,,,,,C548658,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C548658,A17SAT,,SOUTHWEST FREIGHT INC,,,,,TX,
,X,TCUS,UPS MFE,,0003,UPS MFE,,,MCALLEN,78501,1201 EAST UPAS AVENUE,,,US,E,TX,,,,,,,,,,,,C548938,,,US,,,,,,,,,,,,,,NT15,,,,MFE,A,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C548938,A17SAT,,UPS MFE,MFE,A,,,TX,
,X,TCUS,SUEZ WATER TECH & SOLUTIONS,,0003,SUEZ WATER TECHNOLOGIES & SOLUTIONS,,,OAKVILLE,L6M4J4,3239 DUNDAS STREET WEST,,,CA,E,Ontario,,,,,,,,,,,,C549186,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C549186,A17SAT,,Suez Water Technologies & Solutions,,,,,Ontario,
,X,TCUS,OSCAR VILLAREAL,,0003,OSCAR VILLAREAL,,,HARLINGEN,78552,2422 SOUTH EXPRESSWAY 83,,,US,E,TX,,,,,,,,,,,,C549421,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C549421,,,OSCAR VILLAREAL,,,,,TX,
,X,TCUS,FCT ASSEMBLY - GREELEY,,0003,FCT ASSEMBLY INC - GREELEY,,,GREELEY,80631,1309 NORTH 17TH AVENUE,,,US,E,CO,,,,,,,,,,,,C549461,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C549461,,,"FCT Assembly, Inc. - Greeley",,,,,CO,
,X,TCUS,F16-INC,,0003,F16-INC,,,LAREDO,78040,9003 SAN DARIO AVENUE,,,US,E,TX,,,,,,,,,,,,C549522,,,US,,,,,,,,,,,,,,NT15,,,,LRD,A,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C549522,A17SAT,,F16-INC,LRD,A,,,TX,
,X,TCUS,QUIPTECH,,0003,QUIPTECH,,,TLAJOMULCO DE ZÚÑIGA,56647,CAMINO A LA TIJERA 806 INT A-1,,,MX,E,JALISCO,,,,,,,,,,,,C551403,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C551403,A17SAT,,Quiptech,,,,,JALISCO,
,X,TCUS,DATA WEIGHING SYS,,0003,DATA WEIGHING SYSTEMS,,,WOODALE,601091,255 MITTEL DRIVE,,,US,E,IL,,,,,,,,,,,,C551421,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C551421,A17SAT,,Data Weighing Systems,,,,,IL,
,X,TCUS,FORWARDAIR MFE,,0003,FORWARDAIR MFE,,,MCALLEN,78503,6901 SOUTH 33RD STREET BLDG FTZ,,,US,E,TX,,,,,,,,,,,,C552087,,,US,,,,,,,,,,,,,,NT15,,,,MFE,A,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C552087,A17SAT,,FORWARDAIR MFE,MFE,A,,,TX,
,X,TCUS,NATL ELECTRIC COIL,,0003,NATIONAL ELECTRIC COIL,,,BROWNSVILLE,78521,3330 E 14TH STREET,,,US,E,TX,,,,,,,,,,,,C552217,,,US,,,,080000,180000,080000,180000,,,,,,,NT15,,,,MFE,C,,10042071,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C552217,A17SAT,10042071,NATIONAL ELECTRIC COIL,MFE,C,,,TX,
,X,TCUS,RYAN & SONS 3RD PARTY,,0003,RYAN & SONS 3RD PARTY,,,TOLEDO,43612,315 MATZINGER ROAD UNIT F,,,US,E,OH,,,,,,,,,,,,C552272,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C552272,A17SAT,,Ryan & Sons 3rd Party,,,,,OH,
,X,TCUS,STELLANTIS MOPAR US 03118,,0003,STELLANTIS MOPAR US 03118,,,CENTER LINE,48015,26311 LAWRENCE AVENUE,,,US,E,MI,,,,,,,,,,,,C552329,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C552329,A17SAT,,STELLANTIS MOPAR US 03118,,,,,MI,
,X,TCUS,CAROL MASURA,,0003,CAROL MASURA,,,ROCHESTER HILLS,48309,2961 BOND STREET,,,US,E,MI,,,,,,,,,,,,C552635,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C552635,,,Carol Masura,,,,,MI,
,X,TCUS,PANASONIC,,0003,PANASONIC,,,LOS INDIOS,78567,1101 JOAQUIN CAVAZOS,,,US,E,TX,,,,,,,,,,,,C552910,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C552910,A17SAT,,PANASONIC,,,,,TX,
,X,TCUS,GSD CORE TOOLS & PROCESSES,,0003,GSD CORE TOOLS & PROCESSES,,,TRAVERSE CITY,49686,2748 GARFIELD ROAD N SUITE 9,,,US,E,MI,,,,,,,,,,,,C553225,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C553225,A17SAT,,GSD CORE TOOLS & PROCESSES,,,,,MI,
,X,TCUS,ALL NIPPON AIRWAYS,,0003,ALL NIPPON AIRWAYS,,,,900455,6040 AVION DRIVE,,,US,E,,,,,,,,,,,,,C553268,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C553268,A17SAT,,ALL NIPPON AIRWAYS,,,,,,
,X,TCUS,VIA TORTONA 25,,0003,VIA TORTONA 25,,,MILANO,20144,VIADUCT TORTONA 25,,,IT,E,,,,,,,,,,,,,C554229,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C554229,A17SAT,,VIA TORTONA 25,,,,,,
,X,TCUS,KISIELEWSKI SP ZOO,,0003,KISIELEWSKI SP ZOO,,,WOLCZYN,46-250,LIGOTA WOLCZYNSKA 70,,,PL,E,,,,,,,,,,,,,C554270,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C554270,A17SAT,,KISIELEWSKI SP Z.O.O,,,,,,
,X,TCUS,CIRCLE G CONSTR,,0003,CIRCLE G CONSTRUCTION,,,PORT ISABEL,78578,419 SUMMIT STREET,,,US,E,TX,,,,,,,,,,,,C554588,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C554588,A17SAT,,CIRCLE G CONSTRUCTION,,,,,TX,
,X,TCUS,LUNMAR BOAT LIFTS,,0003,LUNMAR BOAT LIFTS,,,SULPHUR,70665,3715 HIGHWAY 27 SOUTH,,,US,E,LA,,,,,,,,,,,,C554589,,,US,,,,,,,,,,,,,,NT15,,,,LFT,Z,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C554589,A17SAT,,LUNMAR BOAT LIFTS,LFT,Z,,,LA,
,X,TCUS,CIRCLE G CONSTR LAGUNA VISTA,,0003,CIRCLE G CONSTRUCTION LAGUNA VISTA,,,LAGUNA VISTA,78578,1314 BEACH BOULEVARD,,,US,E,TX,,,,,,,,,,,,C554653,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C554653,A17SAT,,CIRCLE G CONSTRUCTION LAGUNA VISTA,,,,,TX,
,X,TCUS,ZAT LOG HIDALGO,,0003,ZAT LOGISTICS HIDALGO,,,PHARR,78577,1005 E PRODUCE ROAD,,,US,E,TX,,,,,,,,,,,,C554827,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C554827,A17SAT,,ZAT LOGISTICS HIDALGO,,,,,TX,
,X,TCUS,PRICESMART,,0003,PRICESMART INC,,,MIAMI,33178,11441 NW 107TH STREET,,,US,E,FL,,,,,,,,,,,,C555018,,,US,,,,,,,,,,,,,,NT15,,,,MIA,A,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C555018,A17SAT,,PRICESMART INC.,MIA,A,,,FL,
,X,TCUS,VISTA AUCTION,,0003,VISTA AUCTION LLC,,,CHARLOTTE,28273,11001 CARPET STREET,,,US,E,NC,,,,,,,,,,,,C555368,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C555368,A17SAT,,VISTA AUCTION LLC,,,,,NC,
,X,TCUS,UNL FRT CONSULTANS INC,,0003,UNLIMITED FREIGHT CONSULTANS INC,,,MIAMI,33166,8001 NW 79TH AVENUE,,,US,E,FL,,,,,,,,,,,,C555514,,,US,,,,,,,,,,,,,,NT15,,,,MIA,A,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C555514,A17SAT,,Unlimited Freight Consultans Inc,MIA,A,,,FL,
,X,TCUS,SIMPSON STRONG - TIE CO,,0003,SIMPSON STRONG - TIE COMPANY,,,MCKINNEY,75069,2151 SOUTH AIRPORT DRIVE,,,US,E,TX,,,,,,,,,,,,C555585,,,US,,,,,,,,,,,,,,NT15,,,,DFW,C,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C555585,A17SAT,,SIMPSON STRONG - TIE COMPANY,DFW,C,,,TX,
,X,TCUS,FEDEX EDINBURG,,0003,FEDEX EDINBURG,,,EDINBURG,78541,502 INDEPENDE DRIVE,,,US,E,TX,,,,,,,,,,,,C555674,,,US,,,,,,,,,,,,,,NT15,,,,MFE,B,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C555674,A17SAT,,FEDEX EDINBURG,MFE,B,,,TX,
,X,TCUS,PACIFIC PRESS CO,,0003,PACIFIC PRESS CO,,,ANAHEIM,92807,1215 N FEE ANA STREET,,,US,E,CA,,,,,,,,,,,,C555797,,,US,,,,,,,,,,,,,,NT15,,,,LAX,C,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C555797,A17SAT,,PACIFIC PRESS CO,LAX,C,,,CA,
,X,TCUS,STARFIGHTERS AEROSPACE,,0003,STARFIGHTERS AEROSPACE INC,,,TARPON SPRINGS,34689,1608 NORTH JASMINE AVENUE,,,US,E,FL,,,,,,,,,,,,C555895,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C555895,A17SAT,,STARFIGHTERS AEROSPACE INC.,,,,,FL,
,X,TCUS,DECOFINMEX,,0003,DECOFINMEX,,,SAN BENITO,78586,30351 BUSINESS 77,,,US,E,TX,,,,,,,,,,,,C555970,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C555970,A17SAT,,DECOFINMEX,,,,,TX,
,X,TCUS,VEHICLE DEVELOPMENT LAB 0250,,0003,VEHICLE DEVELOPMENT LAB 0250,,,AUBURN HILLS,48326,800 CHRYSLER DRIVE,,,US,E,MI,,,,,,,,,,,,C556001,,,US,,,,,,,,,,,,,,NT15,,,,DTW,D,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C556001,A17SAT,,VEHICLE DEVELOPMENT LAB 0250,DTW,D,,,MI,
,X,TCUS,HARMONY AEROSPACE FRANCE,,0003,HARMONY AEROSPACE FRANCE,,,GARONE,31120,16 AVENUE DU PRADIÉ,,,FR,E,TOLOUSE,,,,,,,,,,,,C556246,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C556246,A17SAT,,HARMONY AEROSPACE FRANCE,,,,,TOLOUSE,
,X,TCUS,APPLE TOWING CO,,0003,APPLE TOWING CO,,,LA PORTE,77571,401 E MAIN STREET,,,US,E,TX,,,,,,,,,,,,C556267,,,US,,,,,,,,,,,,,,NT15,,,,IAH,D,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C556267,A17SAT,,Apple Towing Co.,IAH,D,,,TX,
,X,TCUS,DELTA CARGO IAH,,0003,DELTA CARGO IAH,,,HUMBLE,77338,18705 LEE ROAD,,,US,E,TX,,,,,,,,,,,,C559098,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C559098,A17SAT,,DELTA CARGO IAH,,,,,TX,
,X,TCUS,PINNACLE LOG MFE,,0003,PINNACLE LOGISTICS MFE,,,MCALLEN,78503,2101 WEST MILITARY HIGHWAY,,,US,E,TX,,,,,,,,,,,,C559159,,,US,,,,,,,,,,,,,,NT15,,,,MFE,A,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C559159,A17SAT,,PINNACLE LOGISTICS MFE,MFE,A,,,TX,
,X,TCUS,PROPONENT TAMARAC FL,,0003,PROPONENT TAMARAC FL,,,TAMARAC,33321,10601 STSTE STREET SUITE 1,,,US,E,FL,,,,,,,,,,,,C559234,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C559234,A17SAT,,PROPONENT TAMARAC FL,,,,,FL,
,X,TCUS,CIRCLE G CONSTR YUCCA,,0003,CIRCLE G CONSTRUCTION YUCCA,,,SOUTH PADRE ISLAND,78597,5803 YUCCA CIRCLE,,,US,E,TX,,,,,,,,,,,,C559434,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C559434,A17SAT,,CIRCLE G CONSTRUCTION YUCCA,,,,,TX,
,X,TCUS,MUENSTER MILLING CO,,0003,MUENSTER MILLING COMPANY,,,MUENSTER,76252,202 SOUTH MAIN STREET,,,US,E,TX,,,,,,,,,,,,C559648,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C559648,A17SAT,,MUENSTER MILLING COMPANY,,,,,TX,
,X,TCUS,TURKISH AIRLINE CARGO IAH,,0003,TURKISH AIRLINE CARGO IAH,,,100 HUMBLE,77338,18705 LEE ROAD SUITE,,,US,E,TX,,,,,,,,,,,,C559712,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C559712,A17SAT,,TURKISH AIRLINE CARGO IAH,,,,,TX,
,X,TCUS,STELLANTIS EUROPE SPA,,0003,STELLANTIS EUROPE SPA,,,TORINO TO,10135 IT,CORSO GIOVANNI AGNELLI 200,,,IT,E,TORINO,,,,,,,,,,,,C559870,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C559870,A17SAT,,STELLANTIS EUROPE SPA,,,,,TORINO,
,X,TCUS,RANCHO CANADA DE LA VIRGEN,,0003,RANCHO CANADA DE LA VIRGEN,,,GUANAJUATO,37898,37898 SNA MIGUEL DE ALLENDE,,,MX,E,GUANAJUATO,,,,,,,,,,,,C559973,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C559973,A17SAT,,RANCHO CANADA DE LA VIRGEN,,,,,GUANAJUATO,
,X,TCUS,SCS,,0003,SCS,,,LAREDO,78045,416B GRAND CENTRAL,,,US,E,TX,,,,,,,,,,,,C559974,,,US,,,,,,,,,,,,,,NT15,,,,LRD,A,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C559974,A17SAT,,SCS,LRD,A,,,TX,
,X,TCUS,ECOSAFE NATURAL PROD,,0003,ECOSAFE NATURAL PRODUCTS,,,SAANICHTON,V8M2C2,16-6782 VEYANESS ROAD,,,CA,E,BC,,,,,,,,,,,,C560146,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C560146,A17SAT,,ECOSAFE NATURAL PRODUCTS,,,,,BC,
,X,TCUS,PRO DISPLAY / NDMS,,0003,PRO DISPLAY / NDMS,,,CARROLLTON,75006,1804 TRINITY VALLEY DRIIVE,,,US,E,TX,,,,,,,,,,,,C560306,,,US,,,,,,,,,,,,,,NT15,,,,DFW,A,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C560306,A17SAT,,Pro Display / NDMS,DFW,A,,,TX,
,X,TCUS,MARAL CARRIERS C/O FRAVA USA,,0003,MARAL CARRIERS C/O FRAVA USA,,,HIDALGO,HIDALGO,13132 EAST RAMON AYALA DRIVE,,,US,E,TX,,,,,,,,,,,,C560352,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C560352,A17SAT,,Maral Carriers c/o FRAVA USA,,,,,TX,
,X,TCUS,SEASON GROUP MX,,0003,SEASON GROUP MX,,,PHARR,78577,900 WEST ANAYA ROAD,,,US,E,TX,,,,,,,,,,,,C560379,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C560379,A17SAT,,SEASON GROUP MX,,,,,TX,
,X,TCUS,SMART SUPPLY CHAIN,,0003,SMART SUPPLY CHAIN INC,,,HOUSTON,77071,14935 EAST HAMPTON CIRCLE,,,US,E,TX,,,,,,,,,,,,C560380,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C560380,A17SAT,,Smart Supply Chain Inc,,,,,TX,
,X,TCUS,CROSS TECH GROUP,,0003,CROSS TECHNOLOGIES GROUP INC,,,WESTLAND,48186,1210 MANUFACTURES DRIVE,,,US,E,MI,,,,,,,,,,,,C560583,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C560583,A17SAT,,CROSS TECHNOLOGIES GROUP INC,,,,,MI,
,X,TCUS,QTEK MEXICO S DE RL DE CV,,0003,QTEK MEXICO S DE RL DE CV,,,TLAJOMULCO DE ZUNIGA,45645,CAMINO A LA TIJERA NO 806 A -1,,,MX,E,JALISCO,,,,,,,,,,,,C560593,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C560593,A17SAT,,QTEK MEXICO S DE RL DE CV,,,,,JALISCO,
,X,TCUS,ACCELERATED,,0003,ACCELERATED,,,HOUSTON,77032,2928 GREEN ROAD 550,,,US,E,TX,,,,,,,,,,,,C560735,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C560735,A17SAT,,Accelerated,,,,,TX,
,X,TCUS,HEROLD PRECISION METALS,,0003,HEROLD PRECISION METALS LLC,,,WHITE BEAR TOWNSHIP,5510,1370 HAMMOND ROAD,,,US,E,MN,,,,,,,,,,,,C561415,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C561415,A17SAT,,"Herold Precision Metals, LLC",,,,,MN,
,X,TCUS,DLAZARI,,0003,DLAZARI,,,MCALLEN,78504,1500 WEST DOVE AVENUE,,,US,E,TX,,,,,,,,,,,,C561658,,,US,,,,,,,,,,,,,,NT15,,,,MFE,A,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C561658,A17SAT,,DLazari,MFE,A,,,TX,
,X,TCUS,FRAVA LOG,,0003,FRAVA LOGISTICS LLC,,,PHARR,78577,9008 GOLIAD DRIVE,,,US,E,TX,,,,,,,,,,,,C559102,,,US,,,,080000,180000,080000,180000,,,,,,,NT15,,,,,,,10043699,,,CRMH04,,10,X,,X,,,,,,,,A17SAT Fernando Arellano,S1554,C559102,A17SAT,10043699,FRAVA LOGISTICS LLC,,,,,TX,
,X,TCUS,DAVILA SVCS,,0003,DAVILA SERVICES INC,,,MCALLEN,78503,2201 UVALDE AVENUE BAY 8,,,US,E,TX,,,,,,,,,,,,C556197,,,US,,,,080000,080000,080000,080000,,,,,,,NT15,,,,MFE,A,,10043432,,,CRMH04,,10,X,,X,,,,,,,,A17SAT Fernando Arellano,S1554,C556197,A17SAT,10043432,DAVILA SERVICES INC,MFE,A,,,TX,
,X,TCUS,SEMIOSBIO TECH IN CHEM LAB,,0003,SEMIOSBIO TECHNOLOGIES IN CHEM LAB,,,VANCOUVER,V5T4T5,220-887 GREAT NOTHERN WAY,,,CA,E,BRITISH COLUMBIA,,,,,,,,,,,,C561710,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C561710,A17SAT,,SemiosBIO Technologies In Chem Lab,,,,,BRITISH COLUMBIA,
,X,TCUS,WESCO ANIXTER MI,,0003,WESCO ANIXTER MI,,,LAKE ORION,48359,325 WEST SILVERBELL ROAD SUITE 200,,,US,E,MI,,,,,,,,,,,,C561714,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C561714,A17SAT,,Wesco Anixter MI,,,,,MI,
,X,TCUS,AERO ACCESSORIES,,0003,AERO ACCESSORIES,,,MIRAMAR,33027,15501 SW 29TH STREET SUITE 201,,,US,E,FL,,,,,,,,,,,,C561806,,,US,,,,,,,,,,,,,,NT15,,,,MIA,D,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C561806,A17SAT,,AERO ACCESSORIES,MIA,D,,,FL,
